,Latitude,Longitude,Magnitude,Root Mean Square,Status
4997,47.892,146.569,5.9,,Reviewed
4998,-7.183,154.813,5.6,,Reviewed
4999,-3.268,146.911,5.699999999999999,,Reviewed
5000,8.586,126.038,5.5,,Reviewed
5001,-26.179,-177.69,5.5,,Reviewed
5002,-57.923,-25.184,5.6,,Reviewed
5003,-10.852,162.132,5.9,,Reviewed
5004,49.956,78.765,6.0,,Reviewed
5005,-15.506,168.083,5.5,,Reviewed
5006,16.01,-96.591,7.699999999999999,,Reviewed
5007,16.184,-96.63,5.699999999999999,,Reviewed
5008,-21.903,-138.975,5.9,,Reviewed
5009,50.929,158.862,5.5,,Reviewed
5010,-10.155,161.397,6.0,,Reviewed
5011,8.665,122.206,5.800000000000001,,Reviewed
5012,-4.528,152.293,5.5,,Reviewed
5013,-59.552,-26.413,5.5,,Reviewed
5014,13.145,-89.635,5.9,,Reviewed
5015,17.447,-54.786,5.800000000000001,,Reviewed
5016,44.592,146.581,6.699999999999999,,Reviewed
5017,13.713,-92.288,5.699999999999999,,Reviewed
5018,45.344,150.114,5.6,,Reviewed
5019,-4.561,129.699,5.699999999999999,,Reviewed
5020,-30.346,-177.917,5.5,,Reviewed
5021,-7.068,117.98,5.9,,Reviewed
5022,7.33,123.492,6.899999999999999,,Reviewed
5023,21.953,123.807,5.6,,Reviewed
5024,32.139,49.646,6.199999999999999,,Reviewed
5025,0.536,126.022,6.0,,Reviewed
5026,52.11,175.227,5.6,,Reviewed
5027,47.787,48.192,6.0,,Reviewed
5028,-54.476,2.073,6.5,,Reviewed
5029,-6.172,130.74,5.6,,Reviewed
5030,11.753,-87.356,5.6,,Reviewed
5031,3.872,126.735,5.699999999999999,,Reviewed
5032,-21.817,-179.503,5.6,,Reviewed
5033,-36.286,-72.463,5.699999999999999,,Reviewed
5034,-11.206,162.579,6.300000000000001,,Reviewed
5035,-8.254,121.492,5.800000000000001,,Reviewed
5036,32.492,141.378,5.5,,Reviewed
5037,23.247,122.075,7.0,,Reviewed
5038,10.366,-103.865,6.5,,Reviewed
5039,-56.543,-142.571,5.6,,Reviewed
5040,41.108,13.582,5.6,,Reviewed
5041,-8.883,-75.728,5.699999999999999,,Reviewed
5042,-22.945,-175.464,5.5,,Reviewed
5043,-27.984,-176.599,5.6,,Reviewed
5044,-4.169,135.989,5.5,,Reviewed
5045,26.609,60.925,5.800000000000001,,Reviewed
5046,16.944,-93.543,5.6,,Reviewed
5047,26.519,61.013,5.9,,Reviewed
5048,-4.08,101.252,6.199999999999999,,Reviewed
5049,-35.204,-16.628,5.6,,Reviewed
5050,52.499,-167.921,5.5,,Reviewed
5051,33.897,59.472,6.699999999999999,,Reviewed
5052,-45.56,96.184,6.100000000000001,,Reviewed
5053,38.262,15.005,5.5,,Reviewed
5054,47.883,48.128,6.0,,Reviewed
5055,-9.511,161.08,5.699999999999999,,Reviewed
5056,13.406,145.988,5.5,,Reviewed
5057,41.535,143.919,5.5,,Reviewed
5058,-6.239,155.225,5.5,,Reviewed
5059,-29.937,-177.455,6.399999999999999,,Reviewed
5060,60.131,-153.121,5.5,,Reviewed
5061,17.413,-100.877,6.600000000000001,,Reviewed
5062,17.554,-100.988,5.6,,Reviewed
5063,-30.573,-177.782,5.5,,Reviewed
5064,-18.544,168.207,6.300000000000001,,Reviewed
5065,54.768,-161.25,6.0,,Reviewed
5066,11.927,-43.727,5.800000000000001,,Reviewed
5067,-24.658,179.958,5.5,,Reviewed
5068,42.782,131.197,5.699999999999999,,Reviewed
5069,0.052,125.997,5.800000000000001,,Reviewed
5070,5.21,127.295,6.199999999999999,,Reviewed
5071,-56.316,-26.887,5.6,,Reviewed
5072,-17.705,-178.696,5.5,,Reviewed
5073,-21.043,173.919,5.5,,Reviewed
5074,5.767,124.73,5.5,,Reviewed
5075,-20.855,-68.629,5.5,,Reviewed
5076,5.987,125.919,6.100000000000001,,Reviewed
5077,55.453,-157.162,6.699999999999999,,Reviewed
5078,33.318,57.431,5.5,,Reviewed
5079,-15.559,167.573,5.800000000000001,,Reviewed
5080,-13.626,166.675,6.199999999999999,,Reviewed
5081,-16.39,-72.658,6.899999999999999,,Reviewed
5082,-16.5,-72.656,5.5,,Reviewed
5083,-6.826,116.126,5.5,,Reviewed
5084,-43.432,40.779,6.100000000000001,,Reviewed
5085,5.683,124.696,5.5,,Reviewed
5086,40.232,143.703,6.399999999999999,,Reviewed
5087,40.356,143.694,5.5,,Reviewed
5088,-0.161,-17.72,5.6,,Reviewed
5089,-0.238,132.075,5.5,,Reviewed
5090,12.829,124.599,5.699999999999999,,Reviewed
5091,-8.159,156.384,5.5,,Reviewed
5092,-14.969,167.33,5.6,,Reviewed
5093,60.642,-141.593,7.100000000000001,,Reviewed
5094,0.673,-80.073,5.6,,Reviewed
5095,-16.557,177.41,5.9,,Reviewed
5096,-5.86,145.785,5.5,,Reviewed
5097,1.03,120.402,6.0,,Reviewed
5098,-9.558,147.959,6.100000000000001,,Reviewed
5099,-22.301,-69.022,5.5,,Reviewed
5100,-56.077,-122.44,6.100000000000001,,Reviewed
5101,-39.087,46.236,5.5,,Reviewed
5102,17.813,-101.276,7.600000000000001,,Reviewed
5103,17.952,-101.283,5.5,,Reviewed
5104,23.157,101.138,6.199999999999999,,Reviewed
5105,34.32,-116.45,5.5,,Automatic
5106,5.228,96.327,5.800000000000001,,Reviewed
5107,-17.586,-172.843,5.5,,Reviewed
5108,-36.719,78.744,6.199999999999999,,Reviewed
5109,-36.65,78.682,6.0,,Reviewed
5110,-35.681,-71.146,5.5,,Reviewed
5111,-7.352,154.428,5.6,,Reviewed
5112,26.74,-110.806,5.6,,Reviewed
5113,17.987,-69.044,6.100000000000001,,Reviewed
5114,42.004,83.406,5.9,,Reviewed
5115,32.152,96.961,5.800000000000001,,Reviewed
5116,-56.171,-27.254,5.5,,Reviewed
5117,-4.166,131.448,5.6,,Reviewed
5118,29.181,142.338,5.699999999999999,,Reviewed
5119,-5.108,130.102,5.6,,Reviewed
5120,5.267,125.487,5.699999999999999,,Reviewed
5121,19.716,123.694,5.6,,Reviewed
5122,-4.056,102.413,5.5,,Reviewed
5123,41.987,-126.816,5.5,,Reviewed
5124,2.963,126.933,6.800000000000001,,Reviewed
5125,-36.007,-102.601,6.5,,Reviewed
5126,42.096,19.209,6.899999999999999,1.1,Reviewed
5127,42.319,18.682,5.699999999999999,,Reviewed
5128,5.683,123.615,5.9,,Reviewed
5129,-6.979,129.685,5.5,,Reviewed
5130,-1.21,98.215,5.6,,Reviewed
5131,32.986,-39.702,5.800000000000001,,Reviewed
5132,0.077,122.967,5.9,,Reviewed
5133,-16.535,120.175,5.9,,Reviewed
5134,-52.996,159.754,6.0,,Reviewed
5135,-20.826,-178.688,6.0,,Reviewed
5136,-3.639,141.839,5.6,,Reviewed
5137,-33.821,-71.901,5.800000000000001,,Reviewed
5138,-18.324,-174.631,5.6,,Reviewed
5139,0.541,98.779,5.800000000000001,,Reviewed
5140,-27.462,-70.953,6.100000000000001,,Reviewed
5141,1.863,128.274,5.5,,Reviewed
5142,-15.353,-178.376,5.800000000000001,,Reviewed
5143,9.33,125.614,6.0,,Reviewed
5144,-21.244,169.798,6.399999999999999,,Reviewed
5145,-30.71,-178.161,5.800000000000001,,Reviewed
5146,-21.56,-68.284,5.6,,Reviewed
5147,-11.047,165.508,5.9,,Reviewed
5148,8.355,-70.985,5.6,,Reviewed
5149,-15.957,-173.928,5.6,,Reviewed
5150,-6.311,105.957,5.9,,Reviewed
5151,-8.976,-108.539,5.6,,Reviewed
5152,11.921,125.591,5.5,,Reviewed
5153,18.998,145.338,5.9,,Reviewed
5154,-4.054,123.149,5.699999999999999,,Reviewed
5155,44.76,147.588,5.6,,Reviewed
5156,-22.809,-69.125,5.9,,Reviewed
5157,34.53,24.437,5.6,,Reviewed
5158,-35.666,-16.242,6.199999999999999,,Reviewed
5159,24.132,142.402,5.800000000000001,,Reviewed
5160,0.677,126.005,6.100000000000001,,Reviewed
5161,-6.046,-77.913,5.699999999999999,,Reviewed
5162,-60.088,-29.392,5.800000000000001,,Reviewed
5163,56.647,-156.725,6.399999999999999,,Reviewed
5164,-27.149,-71.047,5.6,,Reviewed
5165,30.029,80.31,5.9,,Reviewed
5166,-8.299,115.934,5.699999999999999,,Reviewed
5167,-15.25,-70.089,6.0,,Reviewed
5168,-43.783,78.974,5.699999999999999,,Reviewed
5169,-22.813,-69.136,5.5,,Reviewed
5170,-60.428,-32.095,5.5,,Reviewed
5171,50.336,159.674,5.699999999999999,,Reviewed
5172,-10.628,164.948,5.6,,Reviewed
5173,0.795,126.043,5.5,,Reviewed
5174,42.255,18.752,6.199999999999999,,Reviewed
5175,52.611,-167.019,6.199999999999999,,Reviewed
5176,24.113,142.244,5.5,,Reviewed
5177,-25.998,-175.32,5.5,,Reviewed
5178,-9.691,154.221,5.800000000000001,,Reviewed
5179,36.409,31.751,5.9,,Reviewed
5180,-24.604,-70.262,5.800000000000001,,Reviewed
5181,-8.207,115.949,6.100000000000001,,Reviewed
5182,-24.689,-177.113,5.6,,Reviewed
5183,-30.812,117.179,6.100000000000001,,Reviewed
5184,15.684,-93.596,5.699999999999999,,Reviewed
5185,-18.633,169.235,5.6,,Reviewed
5186,-52.838,-75.098,5.5,,Reviewed
5187,-36.28,-97.953,6.0,,Reviewed
5188,8.106,-38.086,6.0,,Reviewed
5189,-54.326,-132.821,5.800000000000001,,Reviewed
5190,-5.05,152.086,5.5,,Reviewed
5191,-55.977,-27.868,5.800000000000001,,Reviewed
5192,-6.528,147.254,5.9,,Reviewed
5193,38.808,26.527,5.800000000000001,,Reviewed
5194,34.955,24.243,5.6,,Reviewed
5195,-14.509,167.217,5.6,,Reviewed
5196,-19.39,-173.361,5.5,,Reviewed
5197,17.0,-94.609,6.300000000000001,,Reviewed
5198,49.918,78.915,6.300000000000001,,Reviewed
5199,-2.99,139.82,5.6,,Reviewed
5200,-4.98,145.577,6.199999999999999,,Reviewed
5201,-20.02,-173.099,5.9,,Reviewed
5202,-5.956,103.644,5.6,,Reviewed
5203,36.475,71.218,5.699999999999999,,Reviewed
5204,7.164,-82.253,6.100000000000001,,Reviewed
5205,-29.482,-68.275,5.6,,Reviewed
5206,0.384,-24.966,5.6,,Reviewed
5207,8.316,-82.943,6.5,,Reviewed
5208,43.953,146.704,6.0,,Reviewed
5209,-42.369,83.973,5.6,,Reviewed
5210,-32.148,-71.321,5.699999999999999,,Reviewed
5211,50.053,79.065,5.800000000000001,,Reviewed
5212,1.192,126.213,5.6,,Reviewed
5213,-13.224,-112.151,5.6,,Reviewed
5214,-22.19,-179.579,5.5,,Reviewed
5215,31.452,119.241,5.5,,Reviewed
5216,-5.627,153.305,6.100000000000001,,Reviewed
5217,36.612,141.215,5.800000000000001,,Reviewed
5218,-36.314,-98.03,5.5,,Reviewed
5219,33.843,131.796,5.9,,Reviewed
5220,47.813,48.097,5.6,,Reviewed
5221,-4.426,98.757,5.699999999999999,,Reviewed
5222,-7.526,127.495,5.5,,Reviewed
5223,13.966,-93.427,5.699999999999999,,Reviewed
5224,-56.228,-27.026,5.699999999999999,,Reviewed
5225,13.858,124.537,5.5,,Reviewed
5226,-20.487,-174.212,5.9,,Reviewed
5227,-11.149,107.709,6.899999999999999,,Reviewed
5228,54.126,-160.886,5.5,,Reviewed
5229,-21.892,-138.993,6.0,,Reviewed
5230,49.986,142.576,5.5,,Reviewed
5231,-6.373,102.319,5.5,,Reviewed
5232,-54.764,146.331,5.5,,Reviewed
5233,-62.855,-161.427,5.800000000000001,,Reviewed
5234,49.901,78.959,6.100000000000001,,Reviewed
5235,-22.715,-177.494,6.399999999999999,,Reviewed
5236,37.1038333,-121.5123333,5.800000000000001,0.06,Reviewed
5237,-8.714,108.856,5.6,,Reviewed
5238,-56.359,-26.016,5.9,,Reviewed
5239,-52.766,18.482,5.800000000000001,,Reviewed
5240,-52.027,161.296,5.6,,Reviewed
5241,34.515,140.223,5.800000000000001,,Reviewed
5242,-4.87,153.48,5.800000000000001,,Reviewed
5243,38.678,142.924,5.6,,Reviewed
5244,41.814,130.785,6.100000000000001,,Reviewed
5245,-17.715,167.848,6.100000000000001,,Reviewed
5246,-17.654,167.75,5.699999999999999,,Reviewed
5247,-4.372,127.87,5.5,,Reviewed
5248,49.971,79.01,6.100000000000001,,Reviewed
5249,36.479,70.134,6.100000000000001,,Reviewed
5250,52.274,157.329,5.6,,Reviewed
5251,8.951,-83.483,6.399999999999999,,Reviewed
5252,41.145,108.129,5.9,,Reviewed
5253,10.731,-41.688,6.600000000000001,,Reviewed
5254,-15.582,167.113,5.5,,Reviewed
5255,-17.675,167.683,6.0,,Reviewed
5256,19.066,122.096,7.100000000000001,,Reviewed
5257,-21.023,-175.846,5.5,,Reviewed
5258,53.978,-165.204,5.800000000000001,,Reviewed
5259,52.796,161.061,5.5,,Reviewed
5260,-22.867,171.652,5.6,,Reviewed
5261,-0.366,132.314,5.5,,Reviewed
5262,-27.551,-63.274,5.5,,Reviewed
5263,-5.97,149.672,5.800000000000001,,Reviewed
5264,8.123,125.004,5.5,,Reviewed
5265,-1.679,136.04,7.899999999999999,,Reviewed
5266,-1.639,136.223,5.6,,Reviewed
5267,-1.715,135.788,5.5,,Reviewed
5268,-1.147,136.467,5.9,,Reviewed
5269,-1.032,136.535,5.6,,Reviewed
5270,53.657,169.729,5.9,,Reviewed
5271,30.589,131.235,5.5,,Reviewed
5272,-15.634,-69.559,5.6,,Reviewed
5273,-30.074,-177.608,5.5,,Reviewed
5274,-58.631,-25.596,5.6,,Reviewed
5275,-5.709,103.044,5.6,,Reviewed
5276,3.49,128.088,5.9,,Reviewed
5277,-1.749,136.223,5.5,,Reviewed
5278,42.812,13.061,5.9,,Reviewed
5279,19.35,-155.07,5.5,,Automatic
5280,19.347,-155.072,5.699999999999999,,Reviewed
5281,52.292,174.034,5.800000000000001,,Reviewed
5282,-60.595,-50.223,5.9,,Reviewed
5283,-60.526,-50.304,6.199999999999999,,Reviewed
5284,73.369,54.708,5.699999999999999,,Reviewed
5285,-7.17,154.331,5.5,,Reviewed
5286,-60.578,-50.306,5.6,,Reviewed
5287,-5.709,153.593,5.800000000000001,,Reviewed
5288,45.083,77.006,5.9,,Reviewed
5289,-19.067,168.717,5.800000000000001,,Reviewed
5290,-2.81,119.573,5.9,,Reviewed
5291,-19.276,-173.358,5.5,,Reviewed
5292,1.193,94.245,6.800000000000001,,Reviewed
5293,-21.082,-175.709,5.6,,Reviewed
5294,18.114,94.816,5.6,,Reviewed
5295,-7.416,128.304,5.6,,Reviewed
5296,9.828,126.254,5.5,,Reviewed
5297,-3.552,-76.267,5.5,,Reviewed
5298,-7.213,106.035,5.9,,Reviewed
5299,3.791,126.019,5.6,,Reviewed
5300,-46.675,165.707,7.399999999999999,,Reviewed
5301,-46.704,165.78,5.5,,Reviewed
5302,32.6673333,-115.3591667,6.399999999999999,0.5,Reviewed
5303,33.02,-115.58,5.6,,Automatic
5304,32.9986667,-115.5575,5.800000000000001,0.17,Reviewed
5305,-1.155,136.416,5.699999999999999,,Reviewed
5306,11.659,43.786,5.6,,Reviewed
5307,18.524,145.281,6.100000000000001,,Reviewed
5308,-61.266,154.369,5.800000000000001,,Reviewed
5309,-1.161,136.598,6.0,,Reviewed
5310,51.859,177.129,6.0,,Reviewed
5311,-16.426,-172.849,5.5,,Reviewed
5312,73.338,54.807,5.800000000000001,,Reviewed
5313,0.524,126.58,5.6,,Reviewed
5314,-8.254,115.847,6.199999999999999,,Reviewed
5315,-7.372,128.159,5.6,,Reviewed
5316,0.666,125.921,6.300000000000001,,Reviewed
5317,-64.872,-170.537,5.5,,Reviewed
5318,-10.596,161.312,5.9,,Reviewed
5319,-10.615,161.284,7.100000000000001,,Reviewed
5320,-10.601,161.039,5.6,,Reviewed
5321,-10.634,161.232,5.699999999999999,,Reviewed
5322,-10.703,161.857,5.800000000000001,,Reviewed
5323,-10.705,161.205,5.5,,Reviewed
5324,-10.145,161.453,5.5,,Reviewed
5325,47.806,48.158,5.800000000000001,,Reviewed
5326,1.439,-101.26,5.5,,Reviewed
5327,-58.76,-25.242,5.5,,Reviewed
5328,13.833,-90.881,6.800000000000001,,Reviewed
5329,13.778,-90.73,6.600000000000001,,Reviewed
5330,49.967,79.06,6.0,,Reviewed
5331,35.016,140.596,5.5,,Reviewed
5332,18.794,145.132,5.6,,Reviewed
5333,-1.134,136.568,5.800000000000001,,Reviewed
5334,-5.859,150.214,5.699999999999999,,Reviewed
5335,-13.319,166.656,6.100000000000001,,Reviewed
5336,-7.656,108.252,6.100000000000001,,Reviewed
5337,-4.258,129.649,5.699999999999999,,Reviewed
5338,-15.596,-173.084,5.5,,Reviewed
5339,17.828,-68.617,5.9,,Reviewed
5340,-21.081,-178.847,5.699999999999999,,Reviewed
5341,-9.498,159.22,6.100000000000001,,Reviewed
5342,-32.314,179.204,5.699999999999999,,Reviewed
5343,55.642,164.112,5.699999999999999,,Reviewed
5344,-17.751,-178.72,5.5,,Reviewed
5345,-13.294,166.743,6.100000000000001,,Reviewed
5346,-59.463,-150.892,5.800000000000001,,Reviewed
5347,-3.421,140.149,5.6,,Reviewed
5348,-20.26,-176.149,5.5,,Reviewed
5349,-4.437,102.015,6.300000000000001,,Reviewed
5350,-23.576,-174.858,6.600000000000001,,Reviewed
5351,33.918,59.741,6.600000000000001,,Reviewed
5352,0.889,-27.105,5.6,,Reviewed
5353,-16.76,-179.984,6.899999999999999,,Reviewed
5354,-1.918,134.173,5.800000000000001,,Reviewed
5355,-56.58,-26.296,5.6,,Reviewed
5356,5.861,125.295,6.100000000000001,,Reviewed
5357,71.192,-8.029,5.6,,Reviewed
5358,-3.414,139.724,5.5,,Reviewed
5359,-24.344,-67.385,5.800000000000001,,Reviewed
5360,4.805,-76.217,6.399999999999999,,Reviewed
5361,-18.937,-176.594,6.199999999999999,,Reviewed
5362,-5.555,147.292,5.5,,Reviewed
5363,33.962,59.726,7.100000000000001,,Reviewed
5364,-31.376,-67.881,5.800000000000001,,Reviewed
5365,-56.465,-142.451,5.5,,Reviewed
5366,49.894,78.843,6.0,,Reviewed
5367,22.919,121.448,5.699999999999999,,Reviewed
5368,2.478,126.125,5.6,,Reviewed
5369,34.033,59.817,6.0,,Reviewed
5370,-5.091,129.809,5.5,,Reviewed
5371,-15.845,168.311,5.6,,Reviewed
5372,15.925,147.068,5.5,,Reviewed
5373,28.882,140.701,6.100000000000001,,Reviewed
5374,1.598,-79.358,7.699999999999999,,Reviewed
5375,2.149,-79.393,5.5,,Reviewed
5376,2.843,-78.831,5.699999999999999,,Reviewed
5377,5.509,-80.514,5.5,,Reviewed
5378,2.614,-79.215,5.800000000000001,,Reviewed
5379,-22.03,170.112,5.5,,Reviewed
5380,42.819,144.297,5.5,,Reviewed
5381,-3.299,102.712,6.600000000000001,,Reviewed
5382,-20.395,-173.741,5.5,,Reviewed
5383,-28.346,-176.76,5.5,,Reviewed
5384,-8.39,115.889,6.300000000000001,,Reviewed
5385,11.393,-86.458,5.5,,Reviewed
5386,-20.529,169.225,5.5,,Reviewed
5387,27.089,97.036,5.5,,Reviewed
5388,49.964,78.827,6.100000000000001,,Reviewed
5389,3.502,126.846,5.800000000000001,,Reviewed
5390,-6.847,129.634,5.800000000000001,,Reviewed
5391,-6.495,129.367,5.6,,Reviewed
5392,-2.702,67.959,5.6,,Reviewed
5393,-36.003,-71.341,5.6,,Reviewed
5394,0.964,125.99,5.800000000000001,,Reviewed
5395,40.216,144.109,5.5,,Reviewed
5396,2.099,-79.017,5.5,,Reviewed
5397,38.815,-27.78,6.699999999999999,,Reviewed
5398,5.984,126.188,6.0,,Reviewed
5399,5.935,126.132,5.699999999999999,,Reviewed
5400,0.036,67.175,5.699999999999999,,Reviewed
5401,5.688,126.023,5.800000000000001,,Reviewed
5402,6.058,126.469,5.800000000000001,,Reviewed
5403,51.324,156.671,5.6,,Reviewed
5404,5.672,126.038,5.699999999999999,,Reviewed
5405,-14.69,167.224,5.5,,Reviewed
5406,33.494,57.191,5.9,,Reviewed
5407,41.679,143.589,6.0,,Reviewed
5408,-56.631,-27.081,5.6,,Reviewed
5409,16.518,40.268,5.699999999999999,,Reviewed
5410,-22.398,-175.035,6.0,,Reviewed
5411,-33.194,-69.459,5.6,,Reviewed
5412,-22.209,-179.499,5.5,,Reviewed
5413,-21.829,170.585,5.6,,Reviewed
5414,-14.541,-73.493,5.699999999999999,,Reviewed
5415,-53.658,159.628,5.9,,Reviewed
5416,37.721,133.414,5.5,,Reviewed
5417,51.317,-178.488,5.800000000000001,,Reviewed
5418,2.714,128.526,5.800000000000001,,Reviewed
5419,-7.063,129.356,5.5,,Reviewed
5420,52.322,160.132,5.6,,Reviewed
5421,52.231,160.188,5.6,,Reviewed
5422,52.341,160.191,5.699999999999999,,Reviewed
5423,52.287,160.318,5.699999999999999,,Reviewed
5424,37.852,-121.815,5.800000000000001,,Reviewed
5425,52.076,160.295,5.5,,Reviewed
5426,-35.379,-105.869,5.9,,Reviewed
5427,2.445,128.112,5.6,,Reviewed
5428,-17.649,-171.184,6.399999999999999,,Reviewed
5429,5.436,-82.652,5.6,,Reviewed
5430,-57.907,-7.188,6.199999999999999,,Reviewed
5431,-7.883,156.236,5.800000000000001,,Reviewed
5432,-54.158,158.89,6.5,,Reviewed
5433,-54.264,158.77,5.800000000000001,,Reviewed
5434,43.995,147.231,5.5,,Reviewed
5435,-4.703,153.196,5.9,,Reviewed
5436,-6.323,146.568,5.6,,Reviewed
5437,36.517,76.892,6.100000000000001,,Reviewed
5438,44.533,149.739,6.0,,Reviewed
5439,44.563,149.59,5.6,,Reviewed
5440,52.663,158.903,5.5,,Reviewed
5441,-14.933,168.031,5.5,,Reviewed
5442,6.703,92.61,5.5,,Reviewed
5443,-30.035,-177.219,5.5,,Reviewed
5444,-30.032,-177.236,5.6,,Reviewed
5445,31.383,132.313,5.5,,Reviewed
5446,30.506,88.583,6.199999999999999,,Reviewed
5447,-10.694,161.601,5.9,,Reviewed
5448,43.53,146.753,7.0,,Reviewed
5449,43.49,146.654,5.6,,Reviewed
5450,43.243,146.9,5.9,,Reviewed
5451,-17.687,-178.5,5.5,,Reviewed
5452,-27.431,178.304,5.5,,Reviewed
5453,29.375,130.584,5.6,,Reviewed
5454,43.269,146.845,5.9,,Reviewed
5455,-6.017,150.189,6.600000000000001,,Reviewed
5456,-6.082,150.038,5.9,,Reviewed
5457,-6.187,150.228,5.6,,Reviewed
5458,43.299,146.869,5.6,,Reviewed
5459,6.299,126.881,6.100000000000001,,Reviewed
5460,26.993,126.621,6.300000000000001,,Reviewed
5461,12.147,144.011,5.699999999999999,,Reviewed
5462,43.122,147.328,5.5,,Reviewed
5463,-44.319,-82.084,5.5,,Reviewed
5464,-16.689,-72.952,5.9,,Reviewed
5465,-15.099,-173.606,5.699999999999999,,Reviewed
5466,-15.478,-173.557,5.6,,Reviewed
5467,-22.811,171.39,6.0,,Reviewed
5468,-22.673,171.357,6.699999999999999,,Reviewed
5469,27.176,126.588,5.5,,Reviewed
5470,34.873,140.424,5.5,,Reviewed
5471,3.059,126.94,5.6,,Reviewed
5472,55.707,161.484,5.699999999999999,,Reviewed
5473,-21.878,-139.02,5.699999999999999,,Reviewed
5474,-29.952,-71.539,5.6,,Reviewed
5475,52.969,-167.67,6.899999999999999,,Reviewed
5476,52.6,-167.453,6.100000000000001,,Reviewed
5477,23.867,-45.558,6.300000000000001,,Reviewed
5478,-17.983,-175.95,5.800000000000001,,Reviewed
5479,-17.904,-175.926,5.6,,Reviewed
5480,47.111,154.098,5.5,,Reviewed
5481,-4.598,154.878,5.800000000000001,,Reviewed
5482,-43.079,-75.204,5.9,,Reviewed
5483,35.448,135.473,5.800000000000001,,Reviewed
5484,16.129,121.962,6.300000000000001,,Reviewed
5485,-20.561,-173.803,6.199999999999999,,Reviewed
5486,-20.73,-173.74,5.699999999999999,,Reviewed
5487,-20.686,-173.588,6.100000000000001,,Reviewed
5488,4.028,97.555,5.9,,Reviewed
5489,-5.589,103.167,5.699999999999999,,Reviewed
5490,5.345,125.365,5.6,,Reviewed
5491,27.848,142.601,5.699999999999999,,Reviewed
5492,-6.397,154.955,5.6,,Reviewed
5493,-31.654,-67.476,5.5,,Reviewed
5494,-44.612,-80.1,5.5,,Reviewed
5495,-22.957,171.173,6.199999999999999,,Reviewed
5496,8.961,126.299,5.9,,Reviewed
5497,-23.466,-177.297,6.699999999999999,,Reviewed
5498,-10.878,164.076,6.100000000000001,,Reviewed
5499,-17.199,66.787,5.699999999999999,,Reviewed
5500,-8.082,108.793,5.800000000000001,,Reviewed
5501,-8.113,108.744,5.699999999999999,,Reviewed
5502,11.736,57.706,6.199999999999999,,Reviewed
5503,-6.194,131.574,5.6,,Reviewed
5504,32.108,137.571,5.699999999999999,,Reviewed
5505,-18.175,-178.112,5.6,,Reviewed
5506,49.947,78.799,5.5,,Reviewed
5507,-6.666,152.224,5.6,,Reviewed
5508,-15.59,-174.338,5.5,,Reviewed
5509,-20.076,-173.959,5.5,,Reviewed
5510,-19.479,-173.777,5.5,,Reviewed
5511,51.233,173.679,5.800000000000001,,Reviewed
5512,38.053,48.985,6.199999999999999,,Reviewed
5513,-5.903,154.389,5.800000000000001,,Reviewed
5514,34.419,140.25,5.800000000000001,,Reviewed
5515,-55.835,147.248,6.399999999999999,,Reviewed
5516,-5.965,154.431,5.699999999999999,,Reviewed
5517,-5.298,151.467,5.699999999999999,,Reviewed
5518,-23.625,-177.194,5.5,,Reviewed
5519,-14.464,167.902,6.100000000000001,,Reviewed
5520,-6.007,154.513,6.100000000000001,,Reviewed
5521,-6.197,125.76,6.100000000000001,,Reviewed
5522,-5.98,154.452,5.800000000000001,,Reviewed
5523,46.2073333,-122.188,5.699999999999999,0.22,Reviewed
5524,43.294,20.837,5.800000000000001,,Reviewed
5525,-6.146,154.545,5.6,,Reviewed
5526,49.729,78.1,5.5,,Reviewed
5527,-7.071,129.628,5.800000000000001,,Reviewed
5528,-6.05,150.28,5.5,,Reviewed
5529,37.5903333,-118.831,6.100000000000001,0.15,Reviewed
5530,37.6768333,-118.8996667,6.0,1.35,Reviewed
5531,37.6956667,-118.75,6.469999999999999,0.57,Reviewed
5532,37.5538333,-118.807,6.100000000000001,0.1,Reviewed
5533,37.6186667,-118.8348333,5.699999999999999,0.04,Reviewed
5534,-19.364,-69.238,6.100000000000001,,Reviewed
5535,37.5206667,-118.8761667,5.699999999999999,0.03,Reviewed
5536,-18.649,-174.748,6.100000000000001,,Reviewed
5537,37.6243333,-118.7551667,6.309999999999999,0.79,Reviewed
5538,37.5033333,-118.8055,6.199999999999999,0.12,Reviewed
5539,38.482,14.252,5.699999999999999,,Reviewed
5540,-6.055,148.161,5.5,,Reviewed
5541,-5.234,151.341,5.699999999999999,,Reviewed
5542,-4.025,141.901,5.699999999999999,,Reviewed
5543,-5.489,146.991,5.5,,Reviewed
5544,-59.155,158.345,5.699999999999999,,Reviewed
5545,32.1998333,-115.1221667,6.300000000000001,0.62,Reviewed
5546,9.614,126.611,5.9,,Reviewed
5547,9.754,126.64,6.0,,Reviewed
5548,15.393,147.483,5.6,,Reviewed
5549,-15.391,-173.155,5.800000000000001,,Reviewed
5550,15.382,147.499,5.800000000000001,,Reviewed
5551,40.796,139.86,5.6,,Reviewed
5552,-6.888,125.38,5.800000000000001,,Reviewed
5553,35.126,141.144,5.5,,Reviewed
5554,-32.723,-71.645,5.5,,Reviewed
5555,49.944,79.038,5.6,,Reviewed
5556,-18.276,-177.966,5.6,,Reviewed
5557,9.752,126.527,5.6,,Reviewed
5558,-22.029,-68.459,5.5,,Reviewed
5559,-22.023,-138.873,5.5,,Reviewed
5560,-7.348,128.542,6.0,,Reviewed
